 
 
 					 


S/No,Package ID,DRN No.,Supplier ID,Supplier Name,Supplier Email ID,Supplier Address,Supplier Contact Person,Product Name,Product Manufacturer,Product Model,Product Details,Clinic ID,Clinic Name,Clinic Address,Clinic Type,Batch,Supplier Zone,PO No.,PO Date,BE No,BE Type,State,District,Delivery date and time,T&C Date and Time,Serial No.,Delivery Status,
"2536","06 08","QMS 06/08/03/08797","SUP006","BTL INDUSTRIES MALAYSIA SDN BHD","chessy@btlmalaysia.com.my","No. 231 JALAN PJU 1/41 DATARAN PRIMA 47301 PETALING JAYA","Ms Chessy Patricia","Baths, Paraffin, Physical Therapy","BTL Industries Limited","BTL-25L","Baths, Paraffin, Physical Therapy","SLR042","Klinik Kesihatan Bestari Jaya","Lot 1867  Jalam Kampong  Bestari Jaya 45600 Selangor","KK","Batch 3","CENTRAL","PO106561","2016-09-01","SLNBAP014","NBE","SELANGOR","KUALA SELANGOR","2017-05-02 12:00PM","2017-05-02 12:00PM","17200353-P","Products Installed",
"2537","01 01","QMS 01/01/03/08854","SUP031","TEE PHAM SDN BHD","kala@teephamedical.com.my","No. 440 B, Jalan Talang, Taman Perai,
13600 Perai Pulau Pinang, 
Malaysia.","Kala","Aspirators","CAMI Srl","Hospivac 350FS","Aspirators","PRK008","Klinik Kesihatan Bagan Datoh","Bagan Datoh  32400  Hilir Perak","KK","Batch 3","NORTHERN","PO106715","2016-09-01","PRPASP013","PBE","PERAK","HILIR PERAK","2017-05-02 9:00AM","2017-05-02 9:00AM","016076","Products Installed",
"2538","01 01","QMS 01/01/03/08855","SUP031","TEE PHAM SDN BHD","kala@teephamedical.com.my","No. 440 B, Jalan Talang, Taman Perai,
13600 Perai Pulau Pinang, 
Malaysia.","Kala","Aspirators","CAMI Srl","Hospivac 350FS","Aspirators","PRK008","Klinik Kesihatan Bagan Datoh","Bagan Datoh  32400  Hilir Perak","KK","Batch 3","NORTHERN","PO106715","2016-09-01","PRPASP014","PBE","PERAK","HILIR PERAK","2017-05-02 9:00AM","2017-05-02 9:00AM","015566","Products Installed",
"2539","01 01","QMS 01/01/03/08862","SUP031","TEE PHAM SDN BHD","kala@teephamedical.com.my","No. 440 B, Jalan Talang, Taman Perai,
13600 Perai Pulau Pinang, 
Malaysia.","Kala","Aspirators","CAMI Srl","Hospivac 350FS","Aspirators","PRK013","Klinik Kesihatan Sungai Sumun","Sungai Sumun  36300  Hilir Perak","KK","Batch 3","NORTHERN","PO106715","2016-09-01","PRPASP021","PBE","PERAK","HILIR PERAK","2017-05-02 2:00PM","2017-05-02 2:00PM","16848","Products Installed",
"2540","01 01","QMS 01/01/03/08863","SUP031","TEE PHAM SDN BHD","kala@teephamedical.com.my","No. 440 B, Jalan Talang, Taman Perai,
13600 Perai Pulau Pinang, 
Malaysia.","Kala","Aspirators","CAMI Srl","Hospivac 350FS","Aspirators","PRK013","Klinik Kesihatan Sungai Sumun","Sungai Sumun  36300  Hilir Perak","KK","Batch 3","NORTHERN","PO106715","2016-09-01","PRPASP022","PBE","PERAK","HILIR PERAK","2017-05-02 2:00PM","2017-05-02 2:00PM","016020","Products Installed",
"2541","01 01","QMS 01/01/03/08866","SUP031","TEE PHAM SDN BHD","kala@teephamedical.com.my","No. 440 B, Jalan Talang, Taman Perai,
13600 Perai Pulau Pinang, 
Malaysia.","Kala","Aspirators","CAMI Srl","Hospivac 350FS","Aspirators","PRK012","Klinik Kesihatan Selekoh","Jalan Bagan Datoh  36200  Hilir Perak","KK","Batch 3","NORTHERN","PO106715","2016-09-01","PRPASP056","PBE","PERAK","HILIR PERAK","2017-05-02 11:00AM","2017-05-02 11:00AM","016045","Products Installed",
"2542","01 02","QMS 01/02/03/08987","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","JHR038","Klinik Kesihatan Bandar Mas","Jalan Tun Habab Kota Tinggi 81900","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","JHNELM036","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","M17103350093","Products Installed",
"2543","01 02","QMS 01/02/03/08988","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","JHR039","Klinik Kesihatan Bandar Penawar","N0 5 Jalan Pembangunan  81900 Kota Tinggi","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","JHNELM037","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","M17103350120","Products Installed",
"2544","01 02","QMS 01/02/03/08989","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","JHR041","Klinik Kesihatan Bukit Besar","Jalan Depan Sekolah Kota Tinggi 81900","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","JHNELM038","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","M17103360106","Products Installed",
"2545","01 02","QMS 01/02/03/08990","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","JHR042","Klinik Kesihatan Bukit Waha","Jalan Pembangunan  Bandar Penawar Kota Tinggi 81900","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","JHNELM039","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","M17103350131","Products Installed",
"2546","01 02","QMS 01/02/03/08991","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","JHR044","Klinik Kesihatan Lok Heng","Felda Air Tawar 2 Kota Tinggi 81900","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","JHNELM040","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","M17103350045","Products Installed",
"2547","01 02","QMS 01/02/03/08992","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","JHR047","Klinik Kesihatan Sungai Rengit","Pengerang  81620 Kota Tinggi   Johor","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","JHNELM041","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","M17103350099","Products Installed",
"2548","01 02","QMS 01/02/03/09007","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","MLK003","Klinik Kesihatan Simpang Ampat","Bt  22 Kg  Simpang Empat 78000 Alor Gajah","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","MLNELM001","NBE","MELAKA","ALOR GAJAH","2017-05-02 2:30PM","2017-05-02 2:30PM","M17103360051","Products Installed",
"2549","01 02","QMS 01/02/03/09009","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","MLK006","Klinik Kesihatan Kuala Sungai Baru","Pekan Kuala Sungai Baru 78200 Masjid Tanah","KK","Batch 3","SOUTHERN","TPO0102","2017-02-01","MLNELM003","NBE","MELAKA","ALOR GAJAH","2017-05-02 2:30PM","2017-05-02 2:30PM","M17103360004","Products Installed",
"2550","01 02","QMS 01/02/03/09090","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","PRK068","Klinik Kesihatan Bota Kiri","Jalan Bota Kiri  32600  Bota","KK","Batch 3","NORTHERN","TPO0102","2017-02-01","PRNELM041","NBE","PERAK","PERAK TENGAH","2017-05-02 10:00AM","2017-05-02 10:00AM","M17103360137","Products Installed",
"2551","01 02","QMS 01/02/03/09091","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","PRK069","Klinik Kesihatan Kampung Gajah","Pekan Kampung Gajah  36800  Perak Tengah","KK","Batch 3","NORTHERN","TPO0102","2017-02-01","PRNELM042","NBE","PERAK","PERAK TENGAH","2017-05-02 10:00AM","2017-05-02 10:00AM","M17103360145","Products Installed",
"2552","01 02","QMS 01/02/03/09092","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","PRK073","Klinik Kesihatan Changkat Lada","Changkat Lada  36800  Perak Tengah","KK","Batch 3","NORTHERN","TPO0102","2017-02-01","PRNELM043","NBE","PERAK","PERAK TENGAH","2017-05-02 10:00AM","2017-05-02 10:00AM","M17103360082","Products Installed",
"2553","01 02","QMS 01/02/03/09134","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","SBH074","Klinik Kesihatan Kaingaran","D A Pejabat Kesihatan Ranau  Peti Surat 159  89307Ranau Sabah","KK","Batch 3","East Malaysia","TPO0102","2017-02-01","SBNELM053","NBE","SABAH","RANAU","2017-05-02 10:30AM","2017-05-02 10:30AM","360738-M17103360055","Products Installed",
"2554","01 02","QMS 01/02/03/09251","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Electrocardiographs, Multichannel","Edan ","SE-301","Electrocardiographs, Multichannel","SLR048","Klinik Kesihatan Sekinchan","218 219 Jalan Pekan  Pasir Panjang  45400 Sabak Bernam  Selangor ","KK","Batch 3","CENTRAL","TPO0102","2017-02-01","SLNELM036","NBE","SELANGOR","SABAK BERNAM","2017-05-02 10:00AM","2017-05-02 10:00AM","M17103350078","Products Installed",
"2555","01 06","QMS 01/06/03/09474","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","JHR038","Klinik Kesihatan Bandar Mas","Jalan Tun Habab Kota Tinggi 81900","KK","Batch 3","SOUTHERN","TPO0106","2017-02-01","JHNSPA025","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","FV-72015319","Products Installed",
"2556","01 06","QMS 01/06/03/09475","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","JHR038","Klinik Kesihatan Bandar Mas","Jalan Tun Habab Kota Tinggi 81900","KK","Batch 3","SOUTHERN","TPO0106","2017-02-01","JHNSPA026","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","FV-72015293","Products Installed",
"2557","01 06","QMS 01/06/03/09476","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","JHR037","Klinik Kesihatan Air Tawar 2","Jalan Pasar  Sg Rengit  Kota Tinggi  81900","KK","Batch 3","SOUTHERN","TPO0106","2017-02-01","JHNSPA038","NBE","JOHOR","KOTA TINGGI","2017-05-02 9:00AM","2017-05-02 9:00AM","FV-72015241","Products Installed",
"2558","01 06","QMS 01/06/03/09558","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","PRK068","Klinik Kesihatan Bota Kiri","Jalan Bota Kiri  32600  Bota","KK","Batch 3","NORTHERN","TPO0106","2017-02-01","PRNSPA030","NBE","PERAK","PERAK TENGAH","2017-05-02 10:00AM","2017-05-02 10:00AM","FS-72015281","Products Installed",
"2559","01 06","QMS 01/06/03/09559","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","PRK068","Klinik Kesihatan Bota Kiri","Jalan Bota Kiri  32600  Bota","KK","Batch 3","NORTHERN","TPO0106","2017-02-01","PRNSPA031","NBE","PERAK","PERAK TENGAH","2017-05-02 10:00AM","2017-05-02 10:00AM","FS-72015249","Products Installed",
"2560","01 06","QMS 01/06/03/09579","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","SBH074","Klinik Kesihatan Kaingaran","D A Pejabat Kesihatan Ranau  Peti Surat 159  89307Ranau Sabah","KK","Batch 3","East Malaysia","TPO0106","2017-02-01","SBNSPA011","NBE","SABAH","RANAU","2017-05-02 10:30AM","2017-05-02 10:30AM","FV-72015205","Products Installed",
"2561","01 06","QMS 01/06/03/09580","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","SBH074","Klinik Kesihatan Kaingaran","D A Pejabat Kesihatan Ranau  Peti Surat 159  89307Ranau Sabah","KK","Batch 3","East Malaysia","TPO0106","2017-02-01","SBNSPA012","NBE","SABAH","RANAU","2017-05-02 10:30AM","2017-05-02 10:30AM","FV-72015330","Products Installed",
"2562","01 06","QMS 01/06/03/09639","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","SLR044","Klinik Kesihatan Kelana Jaya","Lot 38294  Jalan Ss 6 3A  47301 Petaling Jaya  Selangor","KK","Batch 3","CENTRAL","TPO0106","2017-02-01","SLNSPA016","NBE","SELANGOR","PETALING","2017-05-02 2:30PM","2017-05-02 2:30PM","FS-72015201","Products Installed",
"2563","01 06","QMS 01/06/03/09640","SUP016","MALAYSIAN HEALTHCARE SDN BHD","operations@maycare.com","10, JALAN ANGGERIK VANILLA Q31/1Q KOTA KEMUNING 40460 SHAH ALAM SELANGOR","Ms Premah","Sphygmomamoters, Electronic, Automatic","Mindray ","VS 900 NIBP","Sphygmomamoters, Electronic, Automatic","SLR044","Klinik Kesihatan Kelana Jaya","Lot 38294  Jalan Ss 6 3A  47301 Petaling Jaya  Selangor","KK","Batch 3","CENTRAL","TPO0106","2017-02-01","SLNSPA017","NBE","SELANGOR","PETALING","2017-05-02 2:30PM","2017-05-02 2:30PM","FS-72015221","Products Installed",
"2564","09 02","QMS 09/02/03/09778","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR278","Klinik Pergigian Di Klinik Kesihatan Selayang Baru","Jalan Sungai Tua  68100 Batu Caves  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX016","NBE","SELANGOR","GOMBAK","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1615","Products Installed",
"2565","09 02","QMS 09/02/03/09779","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR278","Klinik Pergigian Di Klinik Kesihatan Selayang Baru","Jalan Sungai Tua  68100 Batu Caves  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX017","NBE","SELANGOR","GOMBAK","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1616","Products Installed",
"2566","09 02","QMS 09/02/03/09780","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR280","Klinik Pergigian Di Klinik Kesihatan Sungai Buloh","Jalan Kampung Melayu  47000 Sungai Buloh  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX020","NBE","SELANGOR","GOMBAK","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1617","Products Installed",
"2567","09 02","QMS 09/02/03/09781","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR280","Klinik Pergigian Di Klinik Kesihatan Sungai Buloh","Jalan Kampung Melayu  47000 Sungai Buloh  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX021","NBE","SELANGOR","GOMBAK","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1523","Products Installed",
"2568","09 02","QMS 09/02/03/09782","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR306","Klinik Pergigian Di Klinik Kesihatan Ampang","Jalan Mewah 3  Taman Ampang Mewah  Pekan Ampang 68000 Ampang  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX024","NBE","SELANGOR","HULU LANGAT","2017-03-01 09.00AM","2017-05-02 09:00AM","16l591","Products Installed",
"2569","09 02","QMS 09/02/03/09783","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR306","Klinik Pergigian Di Klinik Kesihatan Ampang","Jalan Mewah 3  Taman Ampang Mewah  Pekan Ampang 68000 Ampang  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX025","NBE","SELANGOR","HULU LANGAT","2017-03-01 09.00AM","2017-05-02 09:00AM","16l1592","Products Installed",
"2570","09 02","QMS 09/02/03/09784","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR376","Klinik Pergigian Di Klinik Kesihatan Sungai Chua","Kaw  Perindustrian Sg Chua  Sg Ramal Luar  43000 Sungai Chua  Kajang  Selangor","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX032","NBE","SELANGOR","HULU LANGAT","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1593","Products Installed",
"2571","09 02","QMS 09/02/03/09785","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR376","Klinik Pergigian Di Klinik Kesihatan Sungai Chua","Kaw  Perindustrian Sg Chua  Sg Ramal Luar  43000 Sungai Chua  Kajang  Selangor","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX033","NBE","SELANGOR","HULU LANGAT","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1597","Products Installed",
"2572","09 02","QMS 09/02/03/09790","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR337","Klinik Pergigian Di Klinik Kesihatan Tanjung Sepat","Jln Besar  Tanjong Sepat  Banting  42800 Kuala Langat  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX028","NBE","SELANGOR","KUALA LANGAT","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1614","Products Installed",
"2573","09 02","QMS 09/02/03/09791","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Mixers","Monitex Ind. Co. Ltd","Algimaxii-GX300","Mixers","SLR337","Klinik Pergigian Di Klinik Kesihatan Tanjung Sepat","Jln Besar  Tanjong Sepat  Banting  42800 Kuala Langat  Selangor ","KK","Batch 3","CENTRAL","PO106732","2016-09-01","SLNMIX029","NBE","SELANGOR","KUALA LANGAT","2017-03-01 09.00AM","2017-05-02 09:00AM","16L1520","Products Installed",
"2574","01 10","QMS 01/10/03/09967","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Analyzers, laboratory, Breath, Carbon Monoxide","Senko Co. Ltd.","BMC-2000","Analyzers, laboratory, Breath, Carbon Monoxide","NSB025","Klinik Kesihatan Rembau","Lot 93  Jln Batu Hampar 71300  Rembau","KK","Batch 3","SOUTHERN","PO106848","2016-09-01","NSNANX005","NBE","NEGERI SEMBILAN","REMBAU","2017-05-02 2:30PM","2017-05-02 2:30PM","SG1028047","Products Installed",
"2575","07 09","QMS 07/09/03/09993","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Pump, Pharmacy","Guangzhou Four E Scientific","TD-BD-03","Pump, Pharmacy","NSB033","Klinik Kesihatan Nilai","Jalan Besar Nilai Labu 71800 Seremban","KK","Batch 3","SOUTHERN","PO106897","2016-09-01","NSPPUP001","PBE","NEGERI SEMBILAN","SEREMBAN","2017-05-02 8:30AM","2017-05-02 8:30AM","17101216","Products Installed",
"2576","07 09","QMS 07/09/03/09994","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Pump, Pharmacy","Guangzhou Four E Scientific","TD-BD-03","Pump, Pharmacy","NSB034","Klinik Kesihatan Seremban","Jalan Rasah Bandar Seremban 70300 Seremban","KK","Batch 3","SOUTHERN","PO106897","2016-09-01","NSPPUP002","PBE","NEGERI SEMBILAN","SEREMBAN","2017-05-02 10:30AM","2017-05-02 10:30AM","17101218","Products Installed",
