 
 
 					 


S/No,Package ID,DRN No.,Supplier ID,Supplier Name,Supplier Email ID,Supplier Address,Supplier Contact Person,Product Name,Product Manufacturer,Product Model,Product Details,Clinic ID,Clinic Name,Clinic Address,Clinic Type,Batch,Supplier Zone,PO No.,PO Date,BE No,BE Type,State,District,Delivery date and time,T&C Date and Time,Serial No.,Actual T&C Date,Delivery Status,
"1759","05 05","QMS 05/05/07/030606","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SBH163","Klinik Desa  Kerukan, Kuala Penyu","D A PKK Beaufort  Peti Surat 101  89807 Beaufort Sabah","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SBPMIX011","PBE","SABAH","KUALA PENYU","2018-04-24 11:30AM","2018-04-24 11:30AM","1704200","24-05-2018","Products Installed",
"1760","05 05","QMS 05/05/07/030607","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SBH008","Klinik Kesihatan Sindumin","D A Pejabat Kesihatan Sipitang  Peti Surat 157  89857Sipitang  Sabah","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SBPMIX012","PBE","SABAH","SIPITANG","2018-04-26 2:00PM","2018-04-26 2:00PM","1704213","16-05-2018","Products Installed",
"1761","05 05","QMS 05/05/07/030608","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SBH078","Klinik Kesihatan Ibu dan Anak Beaufort","Pejabat Kesihatan Kawasan Beaufoft  Peti Surat 101  89807  Beaufort","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SBPMIX057","PBE","SABAH","BEAUFORT","2018-04-25 2:00PM","2018-04-25 2:00PM","1704191","16-05-2018","Products Installed",
"1762","05 05","QMS 05/05/07/030609","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SBH079","Klinik Kesihatan Ibu dan Anak Kuala Penyu","D A Pejabat Kesihatan Kawasan Beaufoft  Peti Surat No 5  89747  Beaufort","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SBPMIX058","PBE","SABAH","KUALA PENYU","2018-04-25 9:00AM","2018-04-25 9:00AM","1704193","16-05-2018","Products Installed",
"1763","05 05","QMS 05/05/07/030610","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SBH080","Klinik Kesihatan Ibu dan Anak  Sipitang","D A Pejabat Kesihatan Kawasan Beaufoft  Peti Surat 101 89850  Beaufort","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SBPMIX059","PBE","SABAH","SIPITANG","2018-04-26 9:00AM","2018-04-26 9:00AM","1709080","16-05-2018","Products Installed",
"1764","05 05","QMS 05/05/07/030611","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SBH097","Klinik Kesihatan Ibu dan Anak Kota Belud","D A Pejabat Kesihatan Kawasan Tuaran  Peti Surat 620 89158  Tuaran","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SBPMIX066","PBE","SABAH","KOTA BELUD","2018-04-25 3:00PM","2018-04-25 3:00PM","1704207","17-05-2018","Products Installed",
"1765","05 05","QMS 05/05/07/030612","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SBH080","Klinik Kesihatan Ibu dan Anak  Sipitang","D A Pejabat Kesihatan Kawasan Beaufoft  Peti Surat 101 89850  Beaufort","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SBPMIX072","PBE","SABAH","SIPITANG","2018-04-26 9:00AM","2018-04-26 9:00AM","1704195","16-05-2018","Products Installed",
"1766","05 05","QMS 05/05/07/030613","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SWK008","Klinik Kesihatan Spaoh","Klinik Kesihatan Spaoh  Spaoh Saribas 95600 Betong","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SWPMIX002","PBE","SARAWAK","BETONG","2018-04-27 11:30AM","2018-04-27 11:30AM","1704192","04-05-2018","Products Installed",
"1767","05 05","QMS 05/05/07/030614","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SWK014","Klinik Kesihatan Roban","Klinik Kesihatan Roban  Roban Kalaka  95300  Saratok","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SWPMIX003","PBE","SARAWAK","BETONG","2018-04-27 2:00PM","2018-04-27 2:00PM","1704188","28-05-2018","Products Installed",
"1768","05 05","QMS 05/05/07/030615","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Mixers (KK)","Gemmy Industrial Corp.","VRN-480","Mixers (KK)","SWK015","Klinik Kesihatan Bintulu","Klinik Kesihatan Bintulu  Lebuh Raya Abang Galau Bintulu 97000  Bintulu","KK","Batch 7","East Malaysia","PO106887","2016-09-01","SWPMIX004","PBE","SARAWAK","BINTULU","2018-04-30 9:00AM","2018-04-30 9:00AM","1704204","04-05-2018","Products Installed",
"1769","05 06","QMS 05/06/07/030627","SUP036","MEDI DIASTIKA SDN BHD","nadzri@medi-diastika.com.my","2-3 Jalan Kenari 12B
Bandar Puchong Jaya
47100 Puchong
Selangor Darul Ehsan	
","MOHD NADZRI JAMAHARI","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","Linear Chemicals sl","LENA NE","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","SWK008","Klinik Kesihatan Spaoh","Klinik Kesihatan Spaoh  Spaoh Saribas 95600 Betong","KK","Batch 7","East Malaysia","PO108313","2017-02-01","SWNANA009","NBE","SARAWAK","BETONG","2018-05-10 9:30AM","2018-05-10 9:30AM","720","19-06-2018","Products Installed",
"1770","05 06","QMS 05/06/07/030628","SUP036","MEDI DIASTIKA SDN BHD","nadzri@medi-diastika.com.my","2-3 Jalan Kenari 12B
Bandar Puchong Jaya
47100 Puchong
Selangor Darul Ehsan	
","MOHD NADZRI JAMAHARI","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","Linear Chemicals sl","LENA NE","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","SWK014","Klinik Kesihatan Roban","Klinik Kesihatan Roban  Roban Kalaka  95300  Saratok","KK","Batch 7","East Malaysia","PO108313","2017-02-01","SWNANA010","NBE","SARAWAK","BETONG","2018-05-11 9:30AM","2018-05-11 9:30AM","722","19-06-2018","Products Installed",
"1771","05 06","QMS 05/06/07/030629","SUP036","MEDI DIASTIKA SDN BHD","nadzri@medi-diastika.com.my","2-3 Jalan Kenari 12B
Bandar Puchong Jaya
47100 Puchong
Selangor Darul Ehsan	
","MOHD NADZRI JAMAHARI","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","Linear Chemicals sl","LENA NE","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","SWK015","Klinik Kesihatan Bintulu","Klinik Kesihatan Bintulu  Lebuh Raya Abang Galau Bintulu 97000  Bintulu","KK","Batch 7","East Malaysia","PO108313","2017-02-01","SWNANA011","NBE","SARAWAK","BINTULU","2018-05-16 8:00AM","2018-05-16 8:00AM","727","19-06-2018","Products Installed",
"1772","05 06","QMS 05/06/07/030630","SUP036","MEDI DIASTIKA SDN BHD","nadzri@medi-diastika.com.my","2-3 Jalan Kenari 12B
Bandar Puchong Jaya
47100 Puchong
Selangor Darul Ehsan	
","MOHD NADZRI JAMAHARI","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","Linear Chemicals sl","LENA NE","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","SWK015","Klinik Kesihatan Bintulu","Klinik Kesihatan Bintulu  Lebuh Raya Abang Galau Bintulu 97000  Bintulu","KK","Batch 7","East Malaysia","PO108313","2017-02-01","SWNANA012","NBE","SARAWAK","BINTULU","2018-05-16 8:00AM","2018-05-16 8:00AM","728","19-06-2018","Products Installed",
"1773","05 06","QMS 05/06/07/030631","SUP036","MEDI DIASTIKA SDN BHD","nadzri@medi-diastika.com.my","2-3 Jalan Kenari 12B
Bandar Puchong Jaya
47100 Puchong
Selangor Darul Ehsan	
","MOHD NADZRI JAMAHARI","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","Linear Chemicals sl","LENA NE","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","SWK036","Klinik Kesihatan Belaga","Klinik Kesihatan Belaga  96800  Belaga","KK","Batch 7","East Malaysia","PO108313","2017-02-01","SWNANA013","NBE","SARAWAK","KAPIT","2018-05-15 8:00AM","2018-05-15 8:00AM","726","25-06-2018","Products Installed",
"1774","05 06","QMS 05/06/07/030632","SUP036","MEDI DIASTIKA SDN BHD","nadzri@medi-diastika.com.my","2-3 Jalan Kenari 12B
Bandar Puchong Jaya
47100 Puchong
Selangor Darul Ehsan	
","MOHD NADZRI JAMAHARI","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","Linear Chemicals sl","LENA NE","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","SWK039","Klinik Kesihatan Sungai Asap","Klinik Kesihatan Sungai Asap  96800  Belaga","KK","Batch 7","East Malaysia","PO108313","2017-02-01","SWNANA014","NBE","SARAWAK","KAPIT","2018-05-14 8:00AM","2018-05-14 8:00AM","724","25-06-2018","Products Installed",
"1775","05 07","QMS 05/07/07/030655","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR016","Klinik Kesihatan Kulai","Jalan Pejabat Kerajaan, Kulai, Kulaijaya, 81000 ","KK","Batch 7","Southern","PO106557","2016-09-01","JHNANH003","NBE","JOHOR","KULAI JAYA","2018-03-19 11:00AM","2018-03-19 11:00AM","34064","28-05-2018","Products Installed",
"1776","05 07","QMS 05/07/07/030656","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR017","Klinik Kesihatan Kulai Besar","Batu 19  Jalan Air Hitam  81000 Kulai Jaya  Johor","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH004","NBE","JOHOR","KULAI JAYA","2018-03-19 11:00AM","2018-03-19 11:00AM","34067","28-05-2018","Products Installed",
"1777","05 07","QMS 05/07/07/030657","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR022","Klinik Kesihatan Tampoi","Batu 5  Jalan Skudai  81200 Johor Bahru  Johor","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH005","NBE","JOHOR","JOHOR BAHRU","2018-03-08 11:00AM","2018-03-08 11:00AM","34168","24-05-2018","Products Installed",
"1778","05 07","QMS 05/07/07/030658","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR023","Klinik Kesihatan Gelang Patah","Jalan Besar  Gelang Patah Johor  Bahru  81550","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH006","NBE","JOHOR","JOHOR BAHRU","2018-03-08 11:00AM","2018-03-08 11:00AM","34003","04-06-2018","Products Installed",
"1779","05 07","QMS 05/07/07/030659","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR024","Klinik Kesihatan Majidee","Jalan Tebrau  Johor   Bahru Johor  Bahru  81100","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH007","NBE","JOHOR","JOHOR BAHRU","2018-03-13 10:00AM","2018-03-13 10:00AM","34173","05-06-2018","Products Installed",
"1780","05 07","QMS 05/07/07/030660","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR025","Klinik Kesihatan Kempas","Jalan Persisiran Tanjung  Tampoi Johor  Bahru  81200","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH008","NBE","JOHOR","JOHOR BAHRU","2018-03-13 11:00AM","2018-03-13 11:00AM","34172","06-06-2018","Products Installed",
"1781","05 07","QMS 05/07/07/030661","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR029","Klinik Kesihatan Jalan Mengkibol","Jalan Mengkibol Kluang 86000","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH010","NBE","JOHOR","KLUANG","2018-03-26 10:00AM","2018-03-26 10:00AM","34245","15-05-2018","Products Installed",
"1782","05 07","QMS 05/07/07/030662","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR079","Klinik Kesihatan Bandar Putra","Jalan Genuang  Bandar Putra 85000 Segamat","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH011","NBE","JOHOR","SEGAMAT","2018-03-15 10:00AM","2018-03-15 10:00AM","34174","30-05-2018","Products Installed",
"1783","05 07","QMS 05/07/07/030663","SUP030","SYSMEX  SDN BHD ","Palanivelu.Revathy@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","Sysmex Corporation","XN-1000","Analyzers, Laboratory, Hematology, Cell Counting, Automated ( High)","JHR086","Klinik Kesihatan Segamat","Jalan Muar 85000 Segamat","KK","Batch 7","SOUTHERN","PO106557","2016-09-01","JHNANH012","NBE","JOHOR","SEGAMAT","2018-03-15 2:30PM","2018-03-15 2:30PM","31477","14-05-2018","Products Installed",
"1784","05 10","QMS 05/10/07/030696","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","PNG001","Klinik Kesihatan Teluk Bahang","Mukim 2  Jalanteluk Bahang 1105 Teluk Bahang","KK","Batch 7","NORTHERN","PO108230","2017-02-01","PNNCES006","NBE","PULAU PINANG","BARAT DAYA","2018-04-16 10:30AM","2018-04-16 10:30AM","0001452-04","30-04-2018","Products Installed",
"1785","05 10","QMS 05/10/07/030697","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","PNG026","Klinik Kesihatan Tanjung Bungah","Jalan Lembah Permai Tg Bungah 11200 Georgetown","KK","Batch 7","NORTHERN","PO108230","2017-02-01","PNNCES014","NBE","PULAU PINANG","TIMUR LAUT","2018-04-18 10:30AM","2018-04-18 10:30AM","0001392-04","30-04-2018","Products Installed",
"1786","05 10","QMS 05/10/07/030698","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","PNG006","Klinik Kesihatan Nibong Tebal","Nibong Tebal 14300 Nibong Tebal","KK","Batch 7","NORTHERN","PO108230","2017-02-01","PNNCES015","NBE","PULAU PINANG","SEBERANG PERAI SELATAN","2018-03-26 3:00PM","2018-03-26 3:00PM","0001474-04","04-05-2018","Products Installed",
"1787","05 10","QMS 05/10/07/030699","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","PNG023","Klinik Kesihatan Jalan Perak","Jalan Perak  11600 Bdr Jelutong","KK","Batch 7","NORTHERN","PO108230","2017-02-01","PNNCES017","NBE","PULAU PINANG","TIMUR LAUT","2018-04-19 10:30AM","2018-04-19 10:30AM","0001388-04","30-04-2018","Products Installed",
"1788","05 10","QMS 05/10/07/030700","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","PNG017","Klinik Kesihatan Kepala Batas","Lot 1466 Mukim 6 13200 Kepala Batas","KK","Batch 7","NORTHERN","PO108230","2017-02-01","PNNCES019","NBE","PULAU PINANG","SEBERANG PERAI UTARA","2018-03-29 10:00AM","2018-03-29 10:00AM","0001456-04","30-04-2018","Products Installed",
"1789","05 10","QMS 05/10/07/030701","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","PNG019","Klinik Kesihatan Air Itam","Jalan Bukit Bendera 11500 Bdr Air Itam","KK","Batch 7","NORTHERN","PO108230","2017-02-01","PNNCES020","NBE","PULAU PINANG","TIMUR LAUT","2018-04-18 2:30PM","2018-04-18 2:30PM","0001387-04","30-04-2018","Products Installed",
"1790","05 10","QMS 05/10/07/030702","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","SBH078","Klinik Kesihatan Ibu dan Anak Beaufort","Pejabat Kesihatan Kawasan Beaufoft  Peti Surat 101  89807  Beaufort","KK","Batch 7","East Malaysia","PO108230","2017-02-01","SBNCES004","NBE","SABAH","BEAUFORT","2018-05-02 10:30AM","2018-05-02 10:30AM","00001464-04","16-05-2018","Products Installed",
"1791","05 10","QMS 05/10/07/030703","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","SBH080","Klinik Kesihatan Ibu dan Anak  Sipitang","D A Pejabat Kesihatan Kawasan Beaufoft  Peti Surat 101 89850  Beaufort","KK","Batch 7","East Malaysia","PO108230","2017-02-01","SBNCES005","NBE","SABAH","SIPITANG","2018-05-03 10:30AM","2018-05-03 10:30AM","000145704","14-05-2018","Products Installed",
"1792","05 10","QMS 05/10/07/030704","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","SBH163","Klinik Desa  Kerukan, Kuala Penyu","D A PKK Beaufort  Peti Surat 101  89807 Beaufort Sabah","KK","Batch 7","East Malaysia","PO108230","2017-02-01","SBNCES006","NBE","SABAH","KUALA PENYU","2018-04-11 10:30AM","2018-04-11 10:30AM","0001514-04","16-05-2018","Products Installed",
"1793","05 10","QMS 05/10/07/030705","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","SBH009","Klinik Kesihatan Kuala Sapi","D A PKK Beluran  Peti Surat 86 90108 Beluran  Sabah","KK","Batch 7","East Malaysia","PO108230","2017-02-01","SBNCES010","NBE","SABAH","BELURAN","2018-04-17 11:00AM","2018-04-17 11:00AM","0001-536-04","15-05-2018","Products Installed",
"1794","05 10","QMS 05/10/07/030706","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","SBH010","Klinik Kesihatan Nangoh Rumedi","D A PKK Beluran  Peti Surat 86 90108 Beluran  Sabah","KK","Batch 7","East Malaysia","PO108230","2017-02-01","SBNCES011","NBE","SABAH","BELURAN","2018-04-17 2:00PM","2018-04-17 2:00PM","0001-510-04","15-05-2018","Products Installed",
"1795","05 10","QMS 05/10/07/030707","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","SBH011","Klinik Kesihatan Paitan","D A PKK Beluran  Peti Surat 86  90108 Beluran  Sabah","KK","Batch 7","East Malaysia","PO108230","2017-02-01","SBNCES012","NBE","SABAH","BELURAN","2018-04-18 11:00AM","2018-04-18 11:00AM","0001-541-04","15-05-2018","Products Installed",
"1796","05 10","QMS 05/10/07/030708","SUP026","SCIENCE VALLEY SDN BHD","gigihue@svl.com.my","BLOCK C, 705, KELANA SQUARE NO.17, JALAN SS 7/26 KELANA JAYA 47301 PETALING JAYA, Selangor","MsKang Chu Ying","Centrifuges, Tabletop Serofuge","Andreas Hettich GmbH & Co KG","EBA 280","Centrifuges, Tabletop Serofuge","SBH012","Klinik Kesihatan Sungai-Sungai Beluran","D A PKK Beluran Peti Surat 86  90108 Beluran  Sabah","KK","Batch 7","East Malaysia","PO108230","2017-02-01","SBNCES013","NBE","SABAH","BELURAN","2018-04-18 2:00PM","2018-04-18 2:00PM","0001-517-04","15-05-2018","Products Installed",
